[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/MyExpenses-_r879-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
0b13ba1aa9b4c4f1    3 of   3   org/totschnig/myexpenses/activity/BaseActivity$special$$inlined$viewModels$default$4
760751de641ebf89   35 of  90   androidx/compose/material3/TonalPalette
c841723af75e317d    1 of   3   ch/qos/logback/classic/joran/JoranConfigurator
e50a36a2927d7d8c    2 of   6   org/totschnig/myexpenses/model/CommodityType$Companion
bbfb8c74e0618bb4   24 of  54   org/totschnig/myexpenses/di/DaggerAppComponent$Builder
5b4e1fe61e936660  147 of 252   androidx/compose/ui/node/NodeKindKt
3e8270d2dd366f3d   38 of 102   androidx/emoji2/text/SpannableBuilder
e45b96eaf23b9cd6    2 of   5   androidx/compose/ui/node/OnPositionedDispatcher$Companion$DepthComparator
a0c3c01a40ad9c29    2 of   2   androidx/compose/runtime/external/kotlinx/collections/immutable/internal/EndOfChain
3429ef67091fee0c    1 of   1   androidx/compose/ui/node/ComposeUiNode
948c499ac88c89c4    1 of   2   androidx/core/graphics/Insets$Api29Impl
6086fe8e2bf4e9a3    3 of   4   com/rd/animation/type/AnimationType
4ca1a8d097338f23   18 of  31   dagger/internal/DoubleCheck
09c1b8c666de4bbd    6 of  38   androidx/recyclerview/widget/LinearLayoutManager$LayoutState
8af3b9633c2393d5   25 of  51   androidx/compose/ui/graphics/LayerOutsets
2ff931e880018278    6 of  74   androidx/core/view/ViewConfigurationCompat
b71af2c44f1856af    4 of   4   androidx/lifecycle/ProcessLifecycleOwner$Api29Impl
f4b544d8992f552c    2 of   4   com/google/android/material/internal/TextWatcherAdapter
db05003b06a5a1f4   12 of  18   kotlinx/coroutines/flow/AbstractFlow
0098a99ed009457d   11 of  14   org/acra/file/Directory
614ca088ed4ab0fc    2 of  15   androidx/sqlite/SQLiteStatement
d0a760c88188ad94    2 of 265   androidx/collection/LongSparseArrayKt
472dc2aedf4d66ba    1 of  30   androidx/core/widget/TextViewOnReceiveContentListener
8b6db22d5062d557    7 of  10   org/totschnig/myexpenses/di/ConfigurationModule
c3d17df5989fbace    2 of   4   org/acra/config/DialogConfigurationBuilder$special$$inlined$observable$2
131c1fa296f4063d   98 of 669   androidx/constraintlayout/core/widgets/analyzer/Direct
b9dd2504605620f1    3 of   3   androidx/compose/ui/text/font/FontWeightAdjustmentHelperApi31
be42cd3dc1580ea7    4 of  61   kotlin/jvm/internal/CollectionToArray
dca08bb29de15672    2 of   9   org/totschnig/myexpenses/retrofit/ExchangeRateSource$Companion
d30e3e534dd11c0e    5 of  12   androidx/compose/runtime/composer/gapbuffer/changelist/Operation$SideEffect
7353879c1415bc5e   11 of  11   ch/qos/logback/core/util/DatePatternToRegexUtil
fa95b70a19cae8c5   17 of  34   androidx/work/impl/utils/PackageManagerHelper
c04fb7ecb3bff889   95 of 251   androidx/compose/ui/text/SpanStyleKt
1d98c8bd7cad3517    6 of  20   kotlinx/coroutines/CompletionStateKt
11eb0356390cf710    3 of   4   androidx/fragment/app/FragmentStateManager$1
fcc59e81fb4b85ad    3 of  40   com/evernote/android/state/StateSaverImpl
f2c5e14f5d6ff247    5 of  33   androidx/compose/ui/autofill/AndroidAutofill
495cd023206705bb   25 of  51   androidx/room/driver/SupportSQLitePooledConnection
00cfca62380fee07    2 of   4   org/acra/config/CoreConfigurationBuilder$special$$inlined$observable$8
1aa35beb4dd4d034    9 of 146   org/totschnig/myexpenses/provider/PlannerUtils
0a2d6d7fcd90566b    2 of  28   kotlin/collections/EmptySet
01ea7f2cbe8a9ce7    4 of   5   ch/qos/logback/core/pattern/Converter
afa7281a11faeaec    1 of   1   androidx/compose/runtime/SnapshotState_androidKt
1897868bc0214296   30 of  65   androidx/compose/ui/platform/DisposableSaveableStateRegistry_androidKt
19b3f6fc3ef30d11    2 of  13   com/android/setupwizardlib/template/ScrollViewScrollHandlingDelegate
0867b12bcc7a6998   45 of  55   androidx/work/impl/WorkDatabase_Impl
7a6ef31eac6179a8    1 of  29   ch/qos/logback/core/joran/GenericConfigurator
8dfd041806675339    3 of  18   androidx/core/view/WindowInsetsAnimationCompat$Impl30
3443d026d97d21a4    6 of  12   kotlinx/coroutines/CompletableDeferredKt
1bdc093a944a1a10    1 of   2   androidx/emoji2/text/ConcurrencyHelpers$Handler28Impl
cf6942e7efeefedd    2 of   8   androidx/compose/runtime/composer/GroupInfo
1ec83ecde1423df8    1 of   2   androidx/fragment/app/Fragment$1
0d8611e08a9c6a3b    1 of 453   androidx/work/impl/model/RawWorkInfoDao_Impl
1d085e136305bcdf   14 of 101   androidx/datastore/preferences/core/MutablePreferences
1de1d10d972e6707    5 of  33   kotlinx/coroutines/flow/FlowKt__CollectKt
8dbf45cb0fd9db6a    8 of  34   androidx/room/util/DBUtil__DBUtil_androidKt$performSuspending$lambda$1$$inlined$internalPerform$1
be9bb10817b844e3    4 of   4   org/acra/config/CoreConfigurationBuilder$special$$inlined$observable$13
27ff6b6136346662    2 of   4   org/acra/config/CoreConfigurationBuilder$special$$inlined$observable$18
ff855cefb11fcebc   15 of 256   okhttp3/OkHttpClient$Builder
7655786c8e197cec    1 of   3   androidx/compose/runtime/internal/ComposableLambdaImpl$invoke$1
4bd2bb0782cbeeca    1 of   5   ch/qos/logback/core/joran/JoranConfiguratorBase
efffe4b45f7b28e4    3 of   3   androidx/compose/ui/text/android/StaticLayoutFactory28
8365a8fecf683824    5 of  21   androidx/compose/ui/BiasAlignment$Vertical
7c3c10b5c04f701e    4 of  29   androidx/compose/ui/text/font/FontFamilyResolver_androidKt
a4218b84c152f22c   26 of 438   org/totschnig/myexpenses/compose/NavigationKt
53721f8a769c2687   10 of  32   kotlinx/coroutines/flow/StartedWhileSubscribed
054d67e2d33dad76    1 of   8   androidx/compose/ui/platform/AndroidUiDispatcher$Companion$currentThread$1
561c6cb0069b60dd   51 of 252   androidx/compose/runtime/EffectsKt
981a6a8ad166ff06   24 of  93   androidx/appcompat/widget/ContentFrameLayout
3ca1db9bafbf5475   11 of  83   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableList/SmallPersistentVector
7d7c74186a4fffda    8 of  14   androidx/lifecycle/LiveData$LifecycleBoundObserver
7cd913da09c65a36    5 of   5   org/totschnig/myexpenses/di/NetworkModule_ProvideHttpLoggingInterceptorFactory
ecf484a927b2b317    1 of   2   com/google/android/material/internal/CollapsingTextHelper$1
5ed494347c5f8a45   35 of 203   androidx/compose/foundation/BorderModifierNode
3857d70db73ae49c   12 of  15   androidx/compose/ui/text/intl/AndroidLocaleDelegateAPI24
37c16710725a1e74   11 of  14   androidx/datastore/core/FileReadScope
3bc7bcd3e8fdb2e9    1 of  38   androidx/transition/Fade
4adfbdec66b40c85   22 of 507   androidx/collection/IntObjectMap
e501ab5d718ee2d1    1 of  61   org/acra/data/StringFormat$KEY_VALUE_LIST
c0a1cc8b99c5a8e9    1 of   2   ch/qos/logback/classic/pattern/ThrowableHandlingConverter
ce39d53664d4c2d7    3 of  10   org/totschnig/myexpenses/preference/NumberFormatPreference
2e0f1a86aaa8432d   20 of  52   androidx/compose/runtime/snapshots/GlobalSnapshot
c6e05bc98fb62f8d    2 of   6   androidx/compose/runtime/composer/DebugStringFormattable
cf1212184c84ac9d    1 of   1   okhttp3/EventListener$Companion$NONE$1
9e340e626a9727d5    4 of   6   androidx/compose/ui/text/TextStyleKt$WhenMappings
3feacfdf66284b0b    4 of  48   androidx/core/content/res/GrowingArrayUtils
348f692d5ea95e13    4 of   4   kotlin/reflect/jvm/internal/impl/name/FqNameUnsafe$Companion
53c44fda803be13d    5 of   5   org/acra/config/DialogConfigurationBuilder$special$$inlined$observable$9
cceb1c2504ede93b   54 of 100   androidx/room/driver/SupportSQLiteStatement$SupportAndroidSQLiteStatement
9e7d36050deb3889    5 of   8   androidx/compose/material3/CheckboxColors$WhenMappings
9275f77e63b61ba6    5 of   5   androidx/work/impl/WorkManagerImplExtKt$WorkManagerImpl$1
4d935d50fa58b784    4 of   8   androidx/compose/ui/layout/ValueInsets_androidKt
c31df056852ceb47    2 of   3   kotlinx/coroutines/StandaloneCoroutine
65a10e8faa9d9c92    2 of  26   org/acra/scheduler/DefaultSenderScheduler
6bf73e62244b0cff    4 of   5   androidx/compose/ui/focus/Focusability$Companion
6c3956f53ad53d3b   30 of  71   timber/log/Timber$Tree
ff4253fe6e21bfb9    2 of   4   org/acra/config/CoreConfigurationBuilder$special$$inlined$observable$22
97cc949ebf0d0178   12 of  12   org/totschnig/myexpenses/di/LicenceModule
3fe3b2c549ce79c0    2 of   5   androidx/lifecycle/ProcessLifecycleOwner$initializationListener$1
372902d34b2903f8    5 of   5   androidx/compose/ui/text/style/LineHeightStyle$Mode$Companion
8f94175dadfa481e   20 of  72   androidx/compose/runtime/CompositionLocalKt
531142b7653089a6    4 of   6   androidx/viewpager2/widget/ViewPager2$3
7cc4451d589f3c71    6 of  53   kotlin/text/CharsKt__CharJVMKt
8ff8dd0cea84a54b    7 of   9   androidx/compose/runtime/SnapshotMutableStateImpl$StateStateRecord
3d6576fe701726b1    5 of   9   kotlinx/coroutines/scheduling/UnlimitedIoScheduler
33615a9b440550c1    3 of   7   androidx/appcompat/widget/FitWindowsLinearLayout
9efb1305f5910551   27 of 243   androidx/compose/ui/semantics/SemanticsPropertiesKt
b71fca0b530dd326    4 of   5   androidx/room/coroutines/FlowUtil$createFlow$$inlined$map$1
3d9ce9928a49e302   40 of 256   org/totschnig/myexpenses/preference/PrefHandler
423c2225370fea51    2 of   9   androidx/work/impl/WorkLauncherImpl
1b546fcaf5189cce    5 of   6   androidx/compose/material3/tokens/TypographyTokensKt
c5557fa3c6e90156   13 of  83   kotlinx/coroutines/CoroutineContextKt
065431b626314c99    1 of   3   org/acra/file/Directory$CACHE
b1fd97ae21c99ad1   14 of  21   androidx/compose/ui/platform/GlobalSnapshotManager$ensureStarted$1
e5cf9a0d28c28a4f    1 of   4   androidx/core/os/HandlerCompat$Api28Impl
f36c2076b7c99983    1 of   1   kotlinx/coroutines/flow/SharingStarted
5ab069b85eb970e3    9 of  56   androidx/appcompat/widget/AppCompatSpinner$DropdownPopup
e1ceb1d18967c42c    6 of  10   org/totschnig/myexpenses/fragment/OnboardingUiFragment$special$$inlined$viewModels$default$4
594154f59a4b0aaa    4 of  21   androidx/compose/ui/text/font/AsyncTypefaceCache$Key
8c590dd39a8c065e    2 of  57   androidx/recyclerview/widget/RecyclerViewAccessibilityDelegate$ItemDelegate
0679ab36314ee15a    3 of   4   androidx/compose/ui/MotionDurationScale$DefaultImpls
89ab6f12ba768192    1 of   3   okhttp3/logging/HttpLoggingInterceptor$Logger$Companion$DefaultLogger
862d8bd8a11ef1b6    3 of   4   androidx/compose/ui/graphics/drawscope/Stroke$Companion
f15eec0783dae3e3   13 of  49   androidx/constraintlayout/core/widgets/WidgetContainer
e10c34169c391441   10 of  57   kotlinx/coroutines/flow/FlowKt__ErrorsKt
74ed75159e5f22c2    3 of   4   kotlin/jvm/internal/CallableReference$NoReceiver
894a36fe8afd082c    4 of   4   org/totschnig/myexpenses/model/CurrencyEnum$Companion
7330a5ed8b5720e1   15 of  30   app/cash/copper/flow/FlowContentResolver$observeQuery$1
c50b05d512c9ef67    1 of   3   androidx/compose/ui/graphics/colorspace/Rgb$eotf$1
ac0e2faee1621fb6    8 of  10   androidx/work/impl/StartStopTokens$Companion
58398b04ff9531de    2 of   5   org/totschnig/myexpenses/di/SyncModule_ProvideSyncDelegateFactory
4657ad68a6b950f1   17 of  17   androidx/compose/material3/internal/colorUtil/Frame
b8c621dbf497b0f3    2 of   2   androidx/compose/ui/semantics/SemanticsConfigurationKt
bb9d88bdc5832bde    3 of   6   kotlin/coroutines/intrinsics/CoroutineSingletons
fc107636aba4dcff  218 of 570   com/google/android/material/shape/MaterialShapeDrawable
fafafc9030b94bad   11 of  63   androidx/core/view/WindowInsetsControllerCompat$Impl30
bba6ac261df677f3    8 of  34   androidx/lifecycle/ViewModel
7d07cb161412ff8b    2 of   2   ch/qos/logback/classic/encoder/PatternLayoutEncoder
dc873f238e1bf037    4 of 1410   org/totschnig/myexpenses/compose/transactions/TransactionListKt
2465e17f0e4016d3    2 of   4   org/acra/config/CoreConfigurationBuilder$special$$inlined$observable$24
1ec5b639bafbcf88    1 of   7   androidx/room/migration/Migration
ee5a6c4615bd8a31   65 of 412   androidx/compose/ui/text/MultiParagraph
3a15a301f97e3df8    2 of   2   org/acra/util/StreamReader$Companion
341e7c70ad4f58b3    7 of  13   androidx/lifecycle/ProcessLifecycleOwner$attach$1
1ff85ebce122fdf4    1 of   2   com/google/android/material/color/DynamicColors$1
c0ad02c68825d7da    1 of   8   com/android/setupwizardlib/template/NavigationBarMixin
24155a93eabc49ae    7 of  60   androidx/compose/ui/text/font/FontListFontFamily
6e93b2e4155254b0    3 of  19   androidx/work/impl/SynchronizedStartStopTokensImpl
1efbeb5560e208d4    4 of   4   kotlinx/coroutines/flow/internal/SafeCollectorKt$emitFun$1
1df66e691e74d073    7 of  20   androidx/compose/animation/core/VectorizedSpringSpec
4a4038133789f843    6 of   8   kotlin/LazyThreadSafetyMode
685315aba58565e4   13 of  62   androidx/compose/animation/core/TargetBasedAnimation
fd345eedc1997fd9    6 of  21   androidx/compose/ui/graphics/layer/GraphicsLayer$clipDrawBlock$1
debd0555f565d314    8 of  10   kotlinx/coroutines/flow/StartedWhileSubscribed$command$2
03417c90abee09a2    1 of   3   androidx/compose/ui/text/platform/ImmutableBool
7a3db45200ed731c    5 of  16   com/rd/animation/type/BaseAnimation
f5eb2b46ec0d0f3f    2 of   4   androidx/lifecycle/compose/LocalLifecycleOwnerKt
fc161b89918d6bb6   23 of 103   androidx/compose/runtime/saveable/SaveableStateRegistryImpl
61d1bb1c3f06d86f    2 of  27   androidx/compose/runtime/ProduceStateScopeImpl
759c76129e72005b   21 of  55   com/rd/draw/drawer/Drawer
141b0f4f587ffe83   55 of  59   org/totschnig/myexpenses/provider/ChangeLogTriggersKt
faa10f45ec6c0420    9 of  11   androidx/lifecycle/ViewTreeLifecycleOwner
fab06acfcc32c1e1    9 of  29   androidx/fragment/app/FragmentTracer
203cb4081094f910   21 of  72   androidx/compose/animation/core/VectorConvertersKt
ebb7b217ca56ae44    2 of  50   org/acra/util/ProcessFinisher
e7a7ed5cbcaa0be5   13 of  21   androidx/sqlite/db/SupportSQLiteOpenHelper$Configuration$Builder
43ce8b222d54f80c    3 of   3   ch/qos/logback/classic/pattern/ThreadConverter
c35f8778726a6bf9    1 of   7   androidx/fragment/app/Fragment$6
2fd3050f3920ee48    2 of   2   androidx/compose/ui/text/intl/PlatformLocaleKt
5346da69b793030b   48 of 1641   org/totschnig/myexpenses/provider/BaseTransactionProvider
64674cad5febca99    8 of  70   kotlin/reflect/jvm/internal/impl/name/FqNamesUtilKt
881b26b4d6618576    3 of 312   androidx/collection/LongList
367e521a8ab95364   42 of 180   androidx/recyclerview/widget/RecyclerView$ViewHolder
7528a3f6d4b41fd6    2 of   3   androidx/compose/ui/graphics/colorspace/Connector$Companion$identity$1
5349e4f9c0f50af8    7 of  11   org/totschnig/myexpenses/model/CommodityType
1e5ad9867ebcc4de    4 of  11   androidx/compose/ui/draganddrop/AndroidDragAndDropManager$modifier$1
394bca994650e842    4 of   4   androidx/work/impl/background/systemjob/JobScheduler21
00958aaa9061e79e    8 of  14   androidx/compose/ui/platform/WindowRecomposer_androidKt$createLifecycleAwareWindowRecomposer$2
408b1e2114cb57a5    1 of  15   kotlinx/coroutines/DebugStringsKt
51c969cf3892bd50    8 of  10   androidx/compose/ui/input/pointer/PointerIcon_androidKt
1e77b5d48a50dc35    1 of   1   androidx/compose/ui/node/ParentDataModifierNodeKt
20e85078f7533a0f    2 of  22   androidx/viewpager2/widget/ViewPager2$AccessibilityProvider
e65368f044aef7c1    9 of  39   androidx/compose/animation/core/SpringSimulation
7ff1f72866f593f8    8 of  10   androidx/compose/runtime/Recomposer$join$2
744ecbef717d330a   17 of  54   org/totschnig/myexpenses/preference/FloatSeekBarPreference
76cc40b875805e2d    8 of  11   androidx/compose/material3/CheckboxKt$CheckboxImpl$checkDrawFraction$1
32cdcd84fe051c90   21 of 261   androidx/recyclerview/widget/AdapterHelper
fe5884b0b7e790d0    6 of  10   androidx/concurrent/futures/CallbackToFutureAdapter
891a7a038d11c3ed    4 of   5   androidx/room/RoomOpenDelegate
4b843c60d1061b07  110 of 135   androidx/compose/material3/internal/colorUtil/HctSolver
f6d5e52334fd3ae1    1 of   3   org/acra/file/Directory$EXTERNAL_CACHE
72bbae2cf4081574    3 of   5   androidx/compose/ui/graphics/colorspace/Adaptation$Companion
84a8a909ff534f1e    6 of   7   kotlin/collections/builders/MapBuilder$KeysItr
e61cb67e2c056189   16 of 472   com/google/android/material/focus/FocusRingDrawable
0f1cdbe9ded497d1    2 of   3   org/totschnig/myexpenses/util/licence/LicenceHandler$Companion
174e18030e3adc86    9 of  11   androidx/compose/foundation/layout/SpacerMeasurePolicy
039f2daff1bbe278   47 of  71   kotlinx/coroutines/channels/BufferedChannelKt
b7e051de492a72e0    2 of   2   androidx/compose/runtime/InternalComposer
0d44337d86f1453d    4 of   7   androidx/compose/ui/text/font/FontStyle$Companion
a93059bf7aab77d1    1 of   1   com/google/android/material/resources/TextAppearanceFontCallback
3bd1d57c203b136c    6 of  35   androidx/savedstate/Recreator
869d23ce36aeae00   11 of  44   androidx/compose/ui/draw/CacheDrawScope
1c1c9c5c3734a977   10 of  31   kotlinx/coroutines/flow/FlowKt__ShareKt$launchSharing$1
6cb596532d0c29ef   16 of  52   androidx/compose/ui/unit/IntOffset
0db9f26f4b84ea54    4 of  14   ch/qos/logback/core/pattern/FormattingConverter
6d5993bec42dc4c2    1 of   2   androidx/datastore/core/DataMigrationInitializer
7260539afe1f81ed    4 of  28   androidx/emoji2/text/EmojiCompat$CompatInternal19
a3bc89a9ad4a5954   18 of  25   kotlin/reflect/jvm/internal/impl/builtins/PrimitiveType
97a603f8d2d53885    1 of   1   androidx/emoji2/text/EmojiCompat$MetadataRepoLoaderCallback
a801593d15b59a99    3 of   7   org/totschnig/myexpenses/di/NoOpTracker
696039c852fd3c41   11 of 157   androidx/collection/MutableIntList
e000c71cb1e128eb    8 of  11   androidx/lifecycle/LifecycleRegistry$ObserverWithState
e1eee95e0f933934   34 of 135   androidx/appcompat/app/AppCompatDelegate
3a7bf2267bd90d9e   12 of  23   kotlinx/coroutines/flow/FlowKt__EmittersKt$onStart$$inlined$unsafeFlow$1
90f1f80aba794c98    1 of   3   androidx/compose/foundation/FocusableNode$applySemantics$1
3e66a2055b10596f    9 of  15   kotlin/reflect/jvm/internal/CacheByClassKt
462a9181c18c0838    2 of  16   okhttp3/TlsVersion$Companion
a6283792c9350690    2 of   3   androidx/appcompat/app/AppCompatDelegateImpl$3
54ed8828fa3ef8db   19 of  42   androidx/compose/runtime/internal/ComposableLambdaKt
a4f1c30cad05b4dd    8 of  36   androidx/appcompat/view/ActionBarPolicy
b9b312e7d33ae648    2 of   4   org/acra/config/CoreConfigurationBuilder$special$$inlined$observable$11
477e067914734b52    4 of   6   androidx/compose/ui/draw/DrawBackgroundModifier
e34f85188027f85e    9 of  46   androidx/compose/material3/ShapesKt
45fa94e888b8a785    2 of   4   androidx/compose/ui/graphics/layer/GraphicsLayerImpl$Companion$DefaultDrawBlock$1
fa019ffda747dc8a    2 of   3   kotlinx/coroutines/internal/ContextScope
f34bfd5940e890c8    3 of   5   androidx/compose/ui/graphics/AndroidGraphicsContext$2
f120603adf781055    3 of   8   androidx/core/view/SoftwareKeyboardControllerCompat
5a31ed563e32576a    1 of   2   kotlin/reflect/jvm/internal/KClassImpl$Data$$Lambda$21
7424b8c9b3d2217d    5 of  19   androidx/compose/ui/semantics/SemanticsModifierKt
