[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/ReadYou-_0.16.2-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
db8edf2bd0ef4868   54 of  89   androidx/compose/ui/graphics/vector/VectorComponent
c6b42bb460a17185    2 of   2   me/ash/reader/infrastructure/preference/ReadingTextAlignPreference$Justify
3a2fa931b4a4db9e    2 of  13   kotlin/internal/PlatformImplementationsKt
ccb00a47c6f01c23    1 of   1   androidx/compose/ui/platform/WindowRecomposerFactory
64d68b238d6a9eba    9 of  15   androidx/navigation3/ui/NavDisplayKt__NavDisplayKt$NavDisplay$12$1
59180425c32fe237    1 of  21   org/jsoup/parser/HtmlTreeBuilderState$10
eb16c4b07bc3a842   10 of  13   androidx/work/impl/model/WorkSpecDao_Impl$25
cffb4eb9ff126277    9 of  27   androidx/compose/ui/text/style/TextMotion
164b5fd31ddc686c  138 of 715   androidx/compose/material/TextKt
dc927a6b43fd592d    9 of  15   me/ash/reader/domain/service/RssService$special$$inlined$mapNotNull$1$2
7a4c999a19e4a618    3 of  10   com/rometools/modules/thr/io/ThreadingModuleParser
8eef626d801a50b6    7 of  20   androidx/compose/foundation/BackgroundKt
f170cd9d380798c5    2 of   2   kotlinx/serialization/modules/ContextualProvider
721296050f24371c   11 of  27   androidx/compose/animation/core/TweenSpec
aa38cbedcc5d51b8   18 of  28   androidx/lifecycle/ViewModelProvider
82c253ac042da972    2 of   7   me/ash/reader/infrastructure/preference/ReadingPageTonalElevationPreference$Outlined
cd8d198256ca9ef7    2 of   5   androidx/compose/ui/node/OnPositionedDispatcher$Companion$DepthComparator
f9d371e188d69cd6   48 of  88   okhttp3/internal/connection/RouteSelector
16c5073e481cc5d4    6 of   6   me/ash/reader/infrastructure/di/CacheHolderModule
d15707e4a24f08cf    7 of  38   androidx/compose/material/ripple/AndroidRippleNode
98c919105d6b8086    2 of 152   androidx/compose/ui/graphics/Brush$Companion
3c70d0a5f860e880    8 of  12   me/ash/reader/infrastructure/preference/ReadingTitleUpperCasePreference$Companion
7aad22bb3cfa58d9    5 of  11   androidx/compose/ui/semantics/CoreSemanticsModifierNode
0924e876cdecd088    2 of   2   coil/RealImageLoader$Companion
3ae118fd5e65804e   44 of  88   kotlinx/coroutines/DispatchedTaskKt
b15a0e739fa47cba    5 of  37   me/ash/reader/infrastructure/preference/ReadingTextAlignPreference
70d262f91ed750c6    2 of   2   me/ash/reader/infrastructure/preference/BasicFontsPreference$System
ea758615f93a0961    2 of   3   me/ash/reader/infrastructure/preference/FlowFilterBarStylePreferenceKt
43fb2722e6179ef3   37 of  39   androidx/compose/material/icons/rounded/CheckCircleOutlineKt
6f87d6d547e902fa    1 of   7   kotlin/jvm/internal/PropertyReference1Impl
67b5ace04fe4b8f3    1 of   2   androidx/compose/foundation/lazy/layout/LazyLayoutBeyondBoundsProviderModifierNode$Companion$emptyBeyondBoundsScope$1
f681b6fa0d67915f   14 of  28   me/ash/reader/infrastructure/preference/FlowArticleListTonalElevationPreference$Companion
6508b5ffa80724b5    3 of   7   androidx/work/impl/constraints/trackers/BroadcastReceiverConstraintTracker
2bad978945b8e5da   47 of  78   me/ash/reader/infrastructure/preference/AccountSettingsKt
3778cb6899779920    2 of   2   coil/intercept/RealInterceptorChain$proceed$1
ab59ea023ee9c3fb    1 of   5   kotlin/TuplesKt
df55f4bf374f60ee   68 of  96   kotlinx/coroutines/flow/StateFlowImpl
2e427bcc16495f8a   99 of 206   coil/RealImageLoader
74d0b085f1f609ec    1 of   2   me/ash/reader/ui/page/settings/tips/UpdateViewModel_HiltModules_KeyModule_Provide_LazyMapKey
a0b57f52bb28189e    6 of  14   kotlin/UnsafeLazyImpl
60edb85d2211a6f3   38 of  58   me/ash/reader/ui/theme/palette/dynamic/WallpaperColorsKt
5acef30f019bb408    5 of  58   androidx/compose/ui/layout/ScaleFactor
aa154b8d7b66c6aa  104 of 422   okhttp3/internal/cache/DiskLruCache
23ddeba0063bd212    1 of   3   androidx/compose/ui/layout/HorizontalRuler$Companion$minOf$1
a194876b2d50b7f9    3 of   3   androidx/compose/ui/text/font/FontWeightAdjustmentHelperApi31
103d44ba6b0cc3dd    3 of   3   androidx/compose/ui/node/ObserverNodeOwnerScope$Companion
4eb81de46694e99f    2 of   4   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$obtainResourceIdCache$1$1$invoke$$inlined$onDispose$1
7b1589d3d29c1c0d   10 of  16   coil/compose/AsyncImagePainter$onRemembered$1
cb5af572dd5c3f2c   11 of  55   me/ash/reader/infrastructure/preference/LanguagesPreference$Companion
b84b9ea3962fec9f    4 of   4   me/ash/reader/ui/theme/palette/colorspace/ciexyz/CieXyz$Companion
bf20f7fbb34967cb    2 of   6   okhttp3/internal/connection/RealConnection$Companion
6655be0448f6acfd    1 of  46   androidx/compose/runtime/Recomposer$RecomposerInfoImpl
eacb3309009ce505    1 of   1   kotlinx/coroutines/scheduling/SchedulerTimeSource
53d87dc37d3f4f79    1 of   2   me/ash/reader/domain/service/RssService$special$$inlined$map$1$2$1
1d6f06ffab960c5b   11 of  16   kotlinx/coroutines/flow/FlowKt__ReduceKt$first$$inlined$collectWhile$2
1ec5ec3d477c89da    4 of  16   androidx/compose/material3/tokens/TextButtonTokens
c6793b7c66d30789   11 of  13   androidx/compose/ui/layout/LayoutNodeSubcompositionsState$createMeasurePolicy$1$measure-3p2s80s$$inlined$createMeasureResult$2
e6b45afb1052f07d    2 of   7   me/ash/reader/infrastructure/preference/LanguagesPreference$Basque
4ca1a8d097338f23   18 of  31   dagger/internal/DoubleCheck
f926058ba01020dc    2 of   8   me/ash/reader/infrastructure/preference/ReadingTitleBoldPreferenceKt
45c188dcb7f4068b    1 of   2   androidx/fragment/app/FragmentManager$5
ab530f63a9c55197    1 of   3   androidx/compose/animation/CrossfadeKt$Crossfade$1
e1659a4a6f4ac806    4 of   5   kotlin/sequences/GeneratorSequence
0de7a44679f80c3c    4 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalProvidableScrollCaptureInProgress$1
2b91fa9e9a733715    5 of   9   kotlin/coroutines/EmptyCoroutineContext
9167b7236216983b    3 of   3   com/google/accompanist/drawablepainter/DrawablePainter$callback$2
62efcf40d1b3a077    2 of  24   kotlin/coroutines/ContinuationKt
4f34cb1900a758e1    2 of   3   me/ash/reader/infrastructure/preference/FeedsFilterBarTonalElevationPreferenceKt
e29a36ec336b3b70    2 of  10   androidx/compose/foundation/gestures/DefaultScrollableState$scrollScope$1
fec21821df0b659a    2 of  66   androidx/compose/ui/graphics/colorspace/Xyz
5bb9b4f2731c0025    7 of  16   androidx/compose/ui/platform/SemanticsNodeCopy
0b8db218c7ca4228    7 of  39   kotlinx/coroutines/flow/StateFlowKt
ec5475bee7de0243    1 of  26   coil/map/FileUriMapper
8a71c11d9a68ed7c    2 of   3   androidx/compose/ui/node/SemanticsModifierNode
4650c75dec5f7129   40 of 105   androidx/compose/ui/graphics/BlendMode
de277749b669237a   12 of  44   androidx/fragment/app/FragmentActivity$HostCallbacks
cbda9064ae8fc94c   10 of  11   androidx/compose/ui/node/NodeCoordinator$drawBlock$1
8a608f9a00bcd938    7 of  17   androidx/datastore/core/DataStoreImpl$data$1$invokeSuspend$$inlined$map$1$2
b1c5f63105e8de9c   59 of 196   androidx/compose/runtime/SlotTableKt
bc61fd7b9b56a6cc    2 of   3   me/ash/reader/infrastructure/preference/SettingsKt
21bfd068b871b527    6 of  16   okhttp3/TlsVersion$Companion
25d4b2a96864239a    2 of   2   me/ash/reader/infrastructure/preference/ReadingAutoHideToolbarPreference$OFF
7561d54050974c32    4 of  33   androidx/compose/ui/graphics/AndroidColorFilter_androidKt
4a502f9a4daf94e0   53 of 105   okhttp3/internal/http2/Http2Stream$FramingSource
1a9c392a635c1c6c    1 of   1   androidx/lifecycle/ViewModelProvider$special$$inlined$Key$1
9400d50816a5eb2b    7 of  10   androidx/compose/ui/Actual_androidKt
67f6f3b72cf2243b    4 of   6   androidx/window/layout/util/WindowMetricsCompatHelper$Companion
652305c4c7f2bb9d    4 of   4   androidx/compose/ui/node/ComposeUiNode$Companion$SetMeasurePolicy$1
1a0091cb6b7c1c3d    1 of   5   me/ash/reader/domain/repository/FeedDao_Impl$4
feba37be461a7394    7 of  40   androidx/compose/ui/text/Paragraph
862a3938bab65928    2 of   4   androidx/compose/foundation/lazy/layout/LazyLayoutPinnableItemKt$LazyLayoutPinnableItem$lambda$1$0$$inlined$onDispose$1
55928a283c6adf5e    5 of  33   androidx/compose/ui/scrollcapture/ScrollCapture
6fc34afd2cd39562    2 of  33   androidx/compose/foundation/text/TextDelegateKt
e21d46a9cacad2ee    1 of  16   com/google/gson/internal/bind/TypeAdapters$5
611915073dbf7535   34 of  48   androidx/compose/runtime/SnapshotStateKt__SnapshotFlowKt
35c01c5c624eb74b    9 of  15   androidx/compose/foundation/lazy/layout/IntervalList$Interval
c7374d8ea1f557d5   61 of 156   androidx/compose/ui/graphics/vector/PathParserKt
5d6e56dc565f4171    2 of   4   androidx/compose/ui/graphics/AndroidMatrixConversions_androidKt
a91cd9fb4244ae3d    7 of  10   me/ash/reader/infrastructure/preference/SkipVersionNumberPreference
e94cd0c869d3acc9    2 of   7   me/ash/reader/infrastructure/preference/HideEmptyGroupsPreference$ON
0967036114012298    2 of   7   androidx/compose/ui/text/SaversKt$ColorSaver$2
495cd023206705bb   25 of  51   androidx/room/driver/SupportSQLitePooledConnection
3e8bdca6029ddc15    1 of   5   retrofit2/Reflection$Android24
769671944d367691   19 of  34   androidx/room/RoomDatabaseKt__RoomDatabase_androidKt
05a99c7ee1688415    5 of  13   androidx/compose/runtime/changelist/Operation$EnsureGroupStarted
4f0bc632663193b9    1 of   6   com/google/gson/ToNumberPolicy$4
9d4892988398f0f9    2 of   2   me/ash/reader/infrastructure/preference/ReadingFontsPreference$Serif
2019c44b99938175    7 of  16   kotlinx/coroutines/ExecutorsKt
fd6abfb62ada14b2    2 of   3   kotlinx/coroutines/EventLoopImplBase$DelayedRunnableTask
4b5456d67959b86e    2 of   3   androidx/compose/runtime/ParcelableSnapshotMutableLongState$Companion
cf11374dbec29a29    3 of  24   androidx/compose/foundation/AndroidEdgeEffectOverscrollFactory
719d0ecb835fa0b0    8 of  20   kotlin/text/Charsets
1bd8c530c5af07fc    8 of  18   me/ash/reader/ui/theme/palette/colorspace/cielab/CieLab$Companion
76545ab32334b36f    2 of   4   androidx/compose/ui/semantics/SemanticsProperties$Role$1
62cc9b30b8073d3a    2 of   2   kotlin/jvm/internal/StringCompanionObject
7c6e153a384f6ddd    3 of  75   androidx/compose/runtime/snapshots/SnapshotMapEntrySet
8dbf45cb0fd9db6a   22 of  34   androidx/room/util/DBUtil__DBUtil_androidKt$performSuspending$lambda$1$$inlined$internalPerform$1
42db6671b8a080cd   31 of  84   okhttp3/Address
6baa27fd917a41e5    5 of   8   kotlinx/coroutines/selects/SelectClause1Impl
8a5658c377a899f5    7 of  81   androidx/appcompat/app/AppCompatDelegateImpl$AppCompatWindowCallback
935a3d73555ca7bd    2 of   3   androidx/glance/appwidget/SizeMode$Exact
9db98a98d6c09d28    5 of  12   kotlinx/coroutines/Dispatchers
a035dc4dcb500be1    1 of  16   androidx/fragment/app/FragmentManager$10
a82b3b1c783497cf    2 of   2   me/ash/reader/infrastructure/preference/DarkThemePreference$OFF
00c4aab02244f4fc   33 of 177   coil/util/-Utils
a9fa17170de3afdd    2 of  28   androidx/work/impl/constraints/trackers/StorageNotLowTracker
463e1f2829370cf4    8 of 156   androidx/fragment/app/FragmentManagerViewModel
1a5b166aec5d9cb9   25 of 222   androidx/compose/runtime/snapshots/SnapshotStateListKt
14975f23a7c190a0    6 of  10   androidx/lifecycle/viewmodel/InitializerViewModelFactoryBuilder
66f0dc17e78321bd    7 of  19   androidx/work/impl/model/WorkGenerationalId
3dfe03e8f853fa9f    8 of  12   me/ash/reader/infrastructure/android/AndroidApp$accountInit$2$1
ea3e1df2532cd83c    9 of  16   androidx/compose/ui/platform/WindowRecomposer_androidKt$createLifecycleAwareWindowRecomposer$2$WhenMappings
4e0f41afad66fe1a   12 of  14   androidx/compose/ui/node/LayoutNodeDrawScopeKt
f59f81a12b42e3a1    2 of   2   androidx/glance/appwidget/GlanceAppWidgetManager$getGlanceIds$1
f44ce3a3dbbd908d   14 of  27   kotlin/coroutines/jvm/internal/BaseContinuationImpl
b70d7e210d20d8e9    2 of   6   okhttp3/internal/platform/android/AndroidSocketAdapter$Companion$factory$1
1a185acd089994a9   18 of  30   androidx/compose/ui/platform/Wrapper_androidKt
0a2b50467ed6585d    2 of   2   androidx/compose/material3/internal/ParentSemanticsNodeKey
e6824f3b55cc2092    1 of  19   org/jsoup/parser/TokeniserState$36
4663bf61aeee6b01    9 of   9   me/ash/reader/infrastructure/db/AndroidDatabase$DateConverters
d2c3bbd6c23a17c1    7 of  58   androidx/compose/ui/text/font/PlatformFontVariationSettings_androidKt
b2ace8038aeaccb7    1 of   1   androidx/window/layout/util/WindowMetricsCompatHelper
50d4fc2009ef19e4    6 of  20   okhttp3/HttpUrl$Companion
afa81c2d0228ccad    2 of   2   androidx/compose/foundation/gestures/ScrollableContainerNode$TraverseKey
14ddcad835f056f4   45 of  98   androidx/room/util/DBUtil__DBUtil_androidKt
f34b44284ee30483   16 of  38   kotlinx/coroutines/selects/SelectKt
0deae66f71aca72d    2 of   2   me/ash/reader/infrastructure/preference/DarkThemePreference$UseDeviceTheme
b5bb9a39216b33ed    2 of   7   me/ash/reader/infrastructure/preference/LanguagesPreference$Swedish
290dc8a2bdffe154    6 of  11   androidx/compose/ui/graphics/Api26Bitmap
a63ab7a399d7b549    2 of   2   me/ash/reader/infrastructure/preference/FlowFilterBarTonalElevationPreference$Level2
3d2e0a73b935336f    1 of   4   kotlinx/coroutines/flow/internal/CombineKt
4c6925fb09ef9d75    8 of  10   org/jdom2/Content$CType
3fa8cc165452dae5   20 of  46   androidx/compose/runtime/saveable/SaveableStateRegistryWrapper
0bf0eabcec4cb00c    9 of  46   androidx/navigation3/runtime/NavBackStack
9fbac76c4239e7e0    1 of   1   androidx/datastore/preferences/protobuf/ExtensionSchema
b43e53943bf3c149   28 of  43   kotlinx/coroutines/flow/internal/CombineKt$combineInternal$2
2d53de7d71b53f8b    2 of   4   androidx/compose/ui/node/NodeCoordinator$Companion
ec31cc09bb404669    3 of   8   com/google/gson/internal/bind/TypeAdapters$33
68f1ef3b7a28e0f6    4 of   4   me/ash/reader/infrastructure/di/WorkerModule
eb9ebe4933ed7b2e    3 of   3   androidx/compose/ui/graphics/ColorFilter
d3aac9d2479dc0f1    4 of  49   androidx/compose/foundation/ScrollableAreaElement
e44f78d8b1145096   13 of  20   androidx/work/ListenableFutureKt$launchFuture$1$2
7728edca89906e67   20 of  62   androidx/compose/foundation/lazy/layout/LazyLayoutSemanticsModifierNode
cc3b71486cb54cd0    5 of  63   org/slf4j/helpers/NOPLogger
364f2251e834613d    2 of   4   androidx/compose/ui/semantics/SemanticsProperties$InvisibleToUser$1
a243fbb8a7aba34c    1 of  13   com/google/gson/internal/bind/TypeAdapters$11
1d7f6b3670de7bb7   14 of  85   androidx/compose/ui/text/input/TextFieldValue
17c47656998a2539   31 of  45   androidx/compose/material3/adaptive/WindowSizeClassHelperKt
46f8732d2f3867cc    2 of  67   androidx/core/view/DisplayCutoutCompat
6c3956f53ad53d3b   18 of  71   timber/log/Timber$Tree
e595c82068ae3839    2 of  32   androidx/core/view/LayoutInflaterCompat
10e7edc1caf6eaf5   10 of  11   androidx/compose/foundation/lazy/layout/IntervalListKt
8dc1cfb026ae19f9    7 of  48   androidx/collection/IntObjectMapKt
5ef69beff8e340dc    3 of   5   com/caverock/androidsvg/SVG$Style$VectorEffect
51b0d102bb3da6a7   40 of  64   kotlinx/coroutines/DispatchedTask
d8178bf274561a99   18 of  28   androidx/datastore/core/okio/OkioStorage
1a32d9d4f21f0cd2    3 of   3   androidx/compose/runtime/changelist/Operation$SkipToEndOfCurrentGroup
4f2c5534df297803    6 of  17   coil/request/Tags
20c29c48e776e6ce    3 of  34   androidx/compose/ui/node/NodeCoordinatorKt
71b4bbdd82bfb5e2    2 of   3   me/ash/reader/infrastructure/preference/FlowArticleReadIndicatorPreferenceKt
a13377a795dc7e7d   43 of 122   androidx/compose/material3/adaptive/navigation/ThreePaneScaffoldNavigatorKt
2cb243475955ab96   23 of  56   kotlinx/coroutines/flow/FlowKt__ErrorsKt
9d31842a4f1f6b32    7 of  12   androidx/compose/ui/text/style/TextForegroundStyle$Companion
7ecf4582702fd658    2 of   2   me/ash/reader/infrastructure/preference/ReadingTextBoldPreference$ON
f30ece74284a680c    1 of   2   com/caverock/androidsvg/SVG$Rect
b71fca0b530dd326    4 of   5   androidx/room/coroutines/FlowUtil$createFlow$$inlined$map$1
800e92fedb359485    2 of   2   me/ash/reader/infrastructure/preference/FlowArticleListFeedNamePreference$OFF
fcae50848555b43b    1 of   6   androidx/hilt/work/WorkerFactoryModule_ProvideFactoryFactory
1b546fcaf5189cce    5 of   6   androidx/compose/material3/tokens/TypographyTokensKt
f6b06dc1733e5506    7 of  25   kotlinx/coroutines/JobCancellationException
e2565602df9a1687   30 of  81   androidx/work/Data$Builder
c57475b31f4512c8    3 of   3   kotlinx/coroutines/ChildContinuation
1a6df9fb3fb9e162    2 of  32   com/rometools/rome/io/impl/RSS094Parser
feff48b46d36e633   11 of 180   androidx/collection/MutableLongSet
e5bf8aa023463117    1 of   2   org/jsoup/parser/TokeniserState$5
11b67aec10cac6c5    3 of   4   androidx/compose/ui/text/android/CanvasCompatM
459c4f7c9d14eaa3   12 of  27   coil/memory/MemoryCache$Builder
dd1e77dee4df9346    6 of   7   androidx/compose/ui/node/OwnerSnapshotObserver$onCommitAffectingMeasure$1
5a27877168a148ac    5 of  15   me/ash/reader/infrastructure/preference/FeedsFilterBarStylePreference
8f761a4e77badfdf   12 of  31   coil/util/ImageLoaderOptions
7ef3048bbc873ba0    5 of   8   kotlinx/serialization/json/ClassDiscriminatorMode
50f4bd62c1bf314b   11 of 134   androidx/datastore/preferences/protobuf/Utf8$SafeProcessor
cbc2481f8ff4514f    2 of  28   kotlinx/coroutines/flow/FlowKt__BuildersKt
36972e0fb9a71c59   34 of 672   androidx/compose/ui/text/SaversKt
9c944ab701d42a9d   21 of  43   androidx/compose/ui/layout/WindowWindowInsetsAnimationValues
78b49147127766ef    5 of  33   kotlinx/coroutines/flow/FlowKt__EmittersKt
772c35925784e851    9 of  15   androidx/compose/runtime/BroadcastFrameClock$FrameAwaiter
c72a8643f1254d27    2 of   2   androidx/glance/appwidget/GlanceAppWidgetManager$getState$1
9d43b5cb573b22d8    7 of  10   com/caverock/androidsvg/SVGAndroidRenderer$PathConverter
53baea310894cc73    5 of   5   androidx/work/impl/model/WorkNameDao_Impl$1
4a28c88978ed4721    2 of   4   androidx/compose/foundation/layout/Arrangement$Horizontal
7075c31a29002700    4 of  13   androidx/collection/MutableSetWrapper
badfe60e316fb0cb    1 of   5   androidx/compose/runtime/ParcelableSnapshotMutableFloatState$Companion$CREATOR$1
8220891eeb49bd02   45 of 157   androidx/compose/ui/node/LayoutModifierNodeCoordinator
4f0d06ca401b74aa    4 of  11   androidx/lifecycle/viewmodel/CreationExtras
04e8218f2f3c972c   21 of 315   kotlin/jvm/internal/ClassReference$Companion
9b767d785339884e    6 of  19   androidx/compose/ui/semantics/SemanticsModifierKt
326d73721cd620b0   13 of  16   kotlinx/coroutines/flow/internal/ChannelFlowTransformLatest$flowCollect$3$1
0f802a0e9373ab84    2 of   4   androidx/compose/animation/core/TransitionKt$updateTransition$lambda$1$0$$inlined$onDispose$1
ead3b624735a12d7    7 of  10   androidx/datastore/preferences/PreferenceDataStoreDelegateKt
