[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/Droid-ify-_v0.7.6-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
2e940708622fd5e6   22 of  37   okio/AsyncTimeout$source$1
269d5568d9b60414    8 of  18   kotlinx/coroutines/flow/FlowKt__ShareKt$launchSharing$1$2
de15bc5207341b2a   29 of  95   androidx/appcompat/widget/AppCompatAutoCompleteTextView
e4fecf5a00679599    1 of   3   androidx/viewpager2/widget/ViewPager2$PageAwareAccessibilityProvider$1
6c699e85b448f8ff    1 of   1   kotlinx/coroutines/channels/Channel
b57e9436f0fc2fef    9 of  15   com/looker/droidify/service/DownloadService$onCreate$1
a0021914c79f10d5    2 of   2   androidx/concurrent/futures/AbstractResolvableFuture$Listener
e1769e6def368e70   10 of  17   androidx/datastore/preferences/protobuf/Android
9275ab2a54fba3f9   16 of  24   okhttp3/internal/concurrent/TaskRunner$RealBackend
acedc39a6dd53cff    5 of  61   androidx/core/view/AccessibilityDelegateCompat
f1e9a1c4302aee58   11 of  20   androidx/datastore/preferences/core/PreferencesFileSerializer$WhenMappings
3f27b89d7445ad9f    3 of  20   kotlin/collections/IndexedValue
dde8e07a43a18053   47 of 119   com/looker/droidify/utility/common/cache/Cache
2bacb8e87dd870fe    3 of   3   com/looker/droidify/ui/tabsFragment/TabsFragment$special$$inlined$viewModels$default$3
c5302ae946b3a708    3 of   7   com/looker/droidify/database/Database$Subject$RBLogs
3faa371cc781d154   10 of 113   com/looker/droidify/installer/InstallManager$installer$1
9be333c85a8dbcc2    6 of  11   kotlinx/coroutines/channels/ProducerCoroutine
d4d289509483d764   27 of  41   okhttp3/internal/connection/Exchange$ResponseBodySource
af5f333ed36c416b   43 of 130   androidx/work/Constraints
a4427dc0c3926476    1 of   7   androidx/vectordrawable/graphics/drawable/Animatable2Compat$AnimationCallback
d8e6a9258c4d73e9   35 of  85   androidx/appcompat/widget/AppCompatBackgroundHelper
4ae53bcfac18435a    1 of   2   kotlinx/coroutines/channels/ChannelResult$Failed
10ddde8d4205c23e    1 of   1   androidx/work/impl/WorkDatabaseKt
9fb12a9ec07f0b3b    9 of  13   androidx/work/impl/utils/WorkForegroundUpdater
ba82ca4cb697e834    2 of   2   com/google/android/material/progressindicator/AnimatorDurationScaleProvider
3e72cab1cc367698   15 of  66   kotlin/collections/SlidingWindowKt$windowedIterator$1
9f96df23b1d77f10   12 of  13   androidx/lifecycle/viewmodel/MutableCreationExtras
da30bffaf25569ed   30 of  85   androidx/recyclerview/widget/ViewInfoStore
c8740cda791843c4    1 of   8   okhttp3/internal/UnreadableResponseBody
76531285fd9c2739  217 of 558   com/google/android/material/shape/MaterialShapeDrawable
401870fbbe4240d2    1 of   2   com/looker/droidify/utility/common/extension/ViewKt$special$$inlined$map$1$2$1
f9f39783ed897d8c    1 of   1   com/looker/droidify/datastore/model/SortOrderKt
65e9eee82b697e10    4 of   4   androidx/lifecycle/AtomicReference
7342f614d7d10cff    1 of  25   androidx/core/view/AccessibilityDelegateCompat$AccessibilityDelegateAdapter
957755a626e17848    2 of   2   androidx/recyclerview/widget/RecyclerView$RecycledViewPool$ScrapData
86977da2d48e613a   30 of  65   kotlinx/coroutines/channels/ProduceKt
61637ff01d481d59   13 of  29   com/looker/droidify/utility/common/device/Miui
f5acbe35f71a2206   21 of  39   androidx/room/util/DBUtil__DBUtil_androidKt$performBlocking$1$1$invokeSuspend$$inlined$internalPerform$1
f0188bb7dcb99990    8 of  15   kotlinx/coroutines/flow/FlowKt__DelayKt$sample$2$values$1$1
45bdb1a1f49a3e00   36 of 127   okhttp3/internal/_CacheControlCommonKt
e07edc00672305da   31 of  34   androidx/work/impl/WorkDatabase$Companion
a341e9a7d9324d53    2 of  11   androidx/work/OneTimeWorkRequest$Companion
e6b1aecfc5f74305   52 of 207   okio/RealBufferedSink
4797583a35525472   14 of 345   com/fasterxml/jackson/core/JsonGenerator
ac14f88d6718ed0c    1 of  10   androidx/fragment/app/FragmentManager$9
2cacac26983cf638    9 of  16   androidx/datastore/core/DataStoreImpl$incrementCollector$2$1
c294038dcd9ab20d   15 of  47   okhttp3/MediaType$Companion
16a1a168e0a4c9e3    7 of  46   kotlinx/serialization/internal/MapLikeDescriptor
7912201e7bb6fc35    9 of  10   kotlinx/coroutines/ThreadLocalEventLoop
3507a58122ef5ce6    4 of   4   kotlin/collections/ArraysKt___ArraysKt$asSequence$$inlined$Sequence$1
d91bb7e3d389f3e1    1 of   3   androidx/work/impl/background/greedy/DelayedWorkTracker$1
efa1a9a680b27824   35 of  56   kotlinx/coroutines/EventLoop
886ce38458176d6e   17 of  36   kotlinx/coroutines/BlockingCoroutine
f5f5dccd4363c4ca    1 of   5   androidx/dynamicanimation/animation/DynamicAnimation$10
a584983338049b20    4 of   4   okhttp3/internal/UnreadableResponseBodyKt
d133cbd8dbd05fae    5 of 285   com/fasterxml/jackson/core/io/JsonStringEncoder
73a0e6742051fb13   10 of  20   kotlinx/coroutines/flow/FlowKt__LimitKt$takeWhile$lambda$6$$inlined$collectWhile$1
cc800e448c27a074   13 of  83   androidx/work/impl/WorkerUpdater
f69e055544ae79ff    8 of  12   androidx/datastore/core/DataStoreImpl$writeActor$3
4b8291831e4a2ad1    9 of  30   com/looker/droidify/sync/SyncPreference
3ac0d902c176ec2e    3 of   6   com/looker/droidify/service/SyncService$Started
c86eecaed0275a79    1 of   2   androidx/datastore/preferences/protobuf/WireFormat$FieldType$2
e25b4e2750b23250   26 of  49   com/looker/droidify/ui/tabsFragment/TabsViewModel
7580ab9b187a58fe  167 of 313   com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer
3a2c51973441315a    4 of  11   androidx/core/os/LocaleListPlatformWrapper
c26e7406880d60c0    2 of  11   androidx/navigationevent/ViewTreeNavigationEventDispatcherOwner
1baa4b574f6ff134    9 of  13   kotlinx/coroutines/flow/internal/ChannelFlowTransformLatest$flowCollect$3
dd29154d50caf609    3 of   4   androidx/lifecycle/LiveData$1
7b42e19eca07ce73    1 of   2   androidx/fragment/app/FragmentManager$3
3041dc71b8bf3a25    2 of 216   kotlin/io/FilesKt__UtilsKt
db9f78716e1f335e   11 of  20   kotlin/SynchronizedLazyImpl
31fd4b8fb666e2bb    5 of  24   androidx/work/WorkerFactory
8cff1f08f7deea99    1 of   1   androidx/lifecycle/ViewModelProvider$AndroidViewModelFactory$special$$inlined$Key$1
527a9beb3898bfbb   29 of  86   androidx/fragment/app/SpecialEffectsController$Operation
74fc07a6985135b6    1 of   3   androidx/recyclerview/widget/RecyclerView$OnScrollListener
11a8c163910d9f79    8 of  11   androidx/sqlite/db/framework/FrameworkSQLiteProgram
8cfc86ec3050a482   27 of 145   kotlin/collections/CollectionsKt__CollectionsKt
0a2d9746c780f42e    2 of   9   androidx/concurrent/futures/AbstractResolvableFuture$Waiter
90834bf52a3f7f8c    1 of   2   com/looker/droidify/ui/repository/RepositoryViewModel_HiltModules$KeyModule
f4773f80ce7d2b41   20 of  44   androidx/fragment/app/FragmentActivity$HostCallbacks
30798682b5c75df0    5 of  29   androidx/appcompat/view/WindowCallbackWrapper
15ba14e28bc5b451    2 of   2   kotlinx/coroutines/flow/internal/ChannelFlowTransformLatest$flowCollect$3$1$emit$1
37786c413de12815    2 of  11   androidx/lifecycle/ViewModelProvider$NewInstanceFactory
a90c7e8965483c00   19 of  27   kotlinx/serialization/internal/AbstractCollectionSerializer
f29625c36d0d4489   13 of  41   com/looker/droidify/utility/serialization/ProductItemSerializationKt
0d50a7d2384cdc1c   20 of  39   androidx/lifecycle/RepeatOnLifecycleKt$repeatOnLifecycle$3$1
f096d4a6f5244fc7    5 of   9   kotlinx/serialization/json/internal/CharArrayPoolBatchSize
d0c1179cf4356dbe    2 of   2   androidx/work/Constraints$Companion
3b09ce18785eb398    1 of   2   androidx/datastore/core/DataStoreImpl$readDataAndUpdateCache$1
46a57ddee9a30c0f    2 of  24   com/looker/droidify/model/ProductPreference
859d8f9314a01076  136 of 275   okhttp3/internal/connection/RealCall
80a2380dee3a384c    9 of  21   androidx/lifecycle/RepeatOnLifecycleKt$repeatOnLifecycle$3$1$1$1$1
7f32d3a4ac193e53    5 of   6   com/looker/droidify/utility/extension/resources/TypefaceExtra
2312685e85f11060    1 of   5   com/google/android/material/shape/ShapePath$ArcShadowOperation
092261c918b1be84    2 of  28   androidx/work/impl/constraints/trackers/StorageNotLowTracker
e38d805e94c469c9    3 of   5   com/google/android/material/shape/EdgeTreatment
eb59236056ab804d   18 of  26   androidx/room/ObservedTableVersions
3cdca7f29479c1b6    1 of   2   androidx/datastore/core/FileStorageKt$runFileDiagnosticsIfNotCorruption$1
6124c21f0f91d249    2 of   4   androidx/lifecycle/ViewModelProvider$Factory$Companion
8f73f7c9d902af5d   10 of  30   androidx/datastore/core/DataStoreImpl$handleUpdate$2$1
b71c8440bb97d622   12 of  47   kotlinx/serialization/internal/MapLikeSerializer
4c8575e7fc73abfb    4 of   6   kotlin/sequences/FlatteningSequence
8cd70a14c333cb1a   10 of  13   androidx/room/coroutines/PassthroughConnection$usePrepared$2
2635a4c25b67177a    1 of   3   androidx/appcompat/widget/AppCompatTextViewAutoSizeHelper$Impl
06e0c4ab3ed4b272    1 of   2   androidx/appcompat/app/AppLocalesMetadataHolderService$Api24Impl
d5f9c642230f1e5a    5 of  46   androidx/datastore/preferences/protobuf/AbstractProtobufList
367436ff5b5d5522   15 of  26   com/looker/droidify/utility/common/SdkCheck
3ddbb8ac74f52f74    9 of  79   androidx/datastore/preferences/protobuf/CodedInputStream
d7173cc47b61de4a    7 of 136   androidx/recyclerview/widget/GapWorker
83aa3e9a5aa20968    1 of   2   kotlinx/coroutines/flow/FlowKt__DelayKt$sample$2$values$1$1$emit$1
2f76b668830744e2    9 of  13   kotlinx/serialization/json/internal/ArrayPoolsKt
b106f32261b76d6f    3 of   3   kotlinx/coroutines/ChildContinuation
1ad90daff12c495a   96 of 190   androidx/fragment/app/FragmentLifecycleCallbacksDispatcher
153e37d75a683782   52 of 131   com/looker/droidify/model/Release
d42720a2f04c4bcd    1 of   3   androidx/core/app/NotificationCompatBuilder$Api28Impl
2353a6e4a8a53215   10 of  82   kotlin/time/Instant
11ba4dffc6f775ba    5 of   8   kotlinx/coroutines/flow/SharedFlowImpl$WhenMappings
3c1809d0249d3e5f   10 of  25   androidx/work/impl/model/WorkSpec$Companion
bef21181cc63ac1e    2 of   9   androidx/work/ConfigurationKt$createDefaultTracer$tracer$1
16475f78bacc7cfc   15 of  23   com/looker/droidify/data/local/model/DownloadStatsData
40a3256204bbfe6a    1 of   1   androidx/datastore/preferences/protobuf/MapEntryLite$Metadata
f09dd5431fc7150c    2 of   2   okhttp3/internal/http2/Header$Companion
2e8cedf230c98ca1    1 of   3   androidx/work/impl/WorkDatabase_AutoMigration_18_19_Impl
ef08b30e2fa16cb0   17 of  30   androidx/datastore/core/SimpleActor
5d6252335ddb7d90    1 of   1   com/looker/droidify/Droidify_HiltComponents$ActivityRetainedC
98d57e02cf6996a2    6 of   9   androidx/loader/content/ModernAsyncTask$2
c8c0f7f7ad904db9    8 of  16   androidx/work/OneTimeWorkRequest$Builder
f6ac256fd543599f   48 of 121   androidx/datastore/core/FileStorageConnection
fa61292a83590f36    1 of   2   androidx/datastore/core/DataStoreImpl$InitDataStore$doRun$1
dbf8bac46e54c04d    8 of  36   androidx/appcompat/view/ActionBarPolicy
9a5f5b7c4c04120e   10 of  36   kotlin/collections/builders/ListBuilder$Itr
76a2370d4c3d72b8   10 of  16   okio/AsyncTimeout$Watchdog
2337f9d44eae0b61   10 of  43   com/looker/droidify/service/SyncService$downloadFile$1
631bc1b26794fa08    8 of  12   com/looker/droidify/di/NetworkModule$provideHttpClient$proxyPreference$1
b9ceb6933a8f0aea    8 of  19   kotlinx/serialization/modules/SerializersModuleKt
f708964d91a6cfda   85 of 171   com/looker/droidify/model/Product
021c3288294746ed    1 of   3   androidx/appcompat/app/AppCompatActivity$1
7e9aa68b5d55ea7a   13 of  21   androidx/appcompat/widget/AppCompatDrawableManager
72fc897f788e7c4d   15 of 148   androidx/appcompat/widget/AppCompatDrawableManager$1
3a13f3cf5d99cb04  119 of 334   androidx/core/app/NotificationCompatBuilder
417b84e140129ace    3 of   6   com/looker/droidify/datastore/model/LegacyInstallerComponent$Unspecified
55403275ccdbb4a9  101 of 242   androidx/viewpager2/widget/ViewPager2
4f77a40afe38fa0c    1 of   2   androidx/room/TriggerBasedInvalidationTracker$syncTriggers$1
57b468188989396c    2 of  22   androidx/viewpager2/widget/ViewPager2$AccessibilityProvider
363335176fd2c3bc    8 of  18   androidx/concurrent/futures/CallbackToFutureAdapter$SafeFuture
ca5d41e671ba554d   16 of  83   com/google/android/material/color/MaterialColors
6aa5b850039b5e3d    1 of   5   com/looker/droidify/di/NetworkModule_ProvideDownloaderFactory
a5c325af39cef6f1    9 of  10   androidx/sqlite/db/framework/FrameworkSQLiteOpenHelper$OpenHelper$Companion
a141b3387e6f6343    3 of   3   okhttp3/internal/idn/IdnaMappingTableInstanceKt
4839a50a84fc0698   22 of 191   androidx/work/impl/WorkDatabase_Impl$createOpenDelegate$_openDelegate$1
bb3a76e9b600e48a    3 of   5   androidx/core/app/NotificationCompatBuilder$Api29Impl
d5c7fd3c0c7cbbdb    1 of   4   androidx/core/view/PointerIconCompat$Api24Impl
0a6340e67154b48d   14 of  16   kotlinx/coroutines/flow/internal/ChannelFlowTransformLatest$flowCollect$3$1
2c34bbde6c5324e7    3 of  13   dagger/hilt/internal/Preconditions
8b4e3be4c7fd6836    1 of  52   androidx/appcompat/app/AppCompatDelegateImpl$PanelFeatureState
0b3f1911b89435d8   16 of 188   androidx/work/Data
4c39391999629321    7 of   9   kotlinx/serialization/json/internal/WriteMode
dac2b9279c1c909c    2 of   2   androidx/viewpager2/widget/ScrollEventAdapter$ScrollEventValues
5d21836fafa2fe84    2 of   2   androidx/datastore/preferences/protobuf/NewInstanceSchemaLite
92ccf288a3fb0cd6    6 of   6   kotlinx/serialization/json/internal/JavaStreamSerialReader
0c4e4e0573065e26    1 of   6   androidx/datastore/core/DataStoreImpl$incrementCollector$2$1$1
1d7890fff9fa0b16    8 of   8   com/looker/droidify/index/IndexV1Parser$Screenshots
98e0b41a0ce66f71    2 of   5   com/looker/droidify/installer/InstallManager$special$$inlined$get$1
95af87eb6f2fa204    1 of  35   com/google/android/material/appbar/AppBarLayout$BaseBehavior$2
b0e53ee9aee64f9a    6 of   9   androidx/datastore/core/AtomicInt
6a5b94cab5f0a410    3 of   3   com/looker/droidify/ui/tabsFragment/TabsFragment$special$$inlined$viewModels$default$1
ef5a8ad98f3a55cb    1 of   2   androidx/datastore/core/DataStoreImpl$InitDataStore$doRun$initData$1$api$1$updateData$1
0b361ec41ecf144f    6 of  53   androidx/navigationevent/NavigationEventHistory
529791fe0b0c8710    3 of   6   androidx/room/coroutines/PassthroughConnection$PassthroughTransactor
de1e8c86e824a5c9    1 of   2   kotlinx/coroutines/flow/FlowKt__TransformKt$onEach$$inlined$unsafeTransform$1$2$1
84f1db4d146eb4a5   29 of  73   androidx/arch/core/internal/SafeIterableMap
e1aff1b3446c0b09   12 of  23   kotlinx/coroutines/flow/CallbackFlowBuilder
3b83a16def30eaa5    1 of   3   androidx/room/RoomDatabase$closeBarrier$1
a9db49f4a49e4bcd    8 of   9   com/looker/droidify/datastore/model/AutoSync
227a9ba1ee4d88e8    8 of  23   com/looker/droidify/datastore/SettingsSerializer
68759ea61a37439a    2 of   9   kotlinx/coroutines/channels/SendChannel$DefaultImpls
dc0236ba25b2b088    7 of  67   kotlin/jvm/JvmClassMappingKt
15a350230be341e0   14 of  35   com/google/android/material/tabs/TabLayoutMediator$TabLayoutOnPageChangeCallback
dd7c6743039ef622   50 of 151   okhttp3/internal/connection/RealRoutePlanner
5d383ca1c607181a    1 of   1   androidx/lifecycle/SavedStateHandleSupport$special$$inlined$Key$1
447ffb2fb9c9491c    6 of   9   com/looker/droidify/ui/tabsFragment/TabsFragment$BackAction
ab00582dad8f3124    5 of   7   androidx/work/OutOfQuotaPolicy
a96f165af489f42c   25 of  35   com/looker/droidify/utility/common/TextKt
fa22b94cc3c9bf36    5 of  17   androidx/work/WorkerParameters
022ae91abbcc5f6f    5 of  75   com/google/android/material/floatingactionbutton/ExtendedFloatingActionButton$ExtendedFloatingActionButtonBehavior
aac38304f48d92dc   42 of  71   com/fasterxml/jackson/core/io/CharTypes
f11bf115664db9d5   19 of 315   kotlin/jvm/internal/ClassReference$Companion
199bf455c154c302   76 of 275   okhttp3/internal/_UtilCommonKt
ff2653498a3ed9cb    6 of  25   okio/Okio
3eee56388147960c    4 of  44   androidx/core/app/NavUtils
af5b8eba15ad9bd1  135 of 684   androidx/recyclerview/widget/RecyclerView$LayoutManager
7d251c56745c3ab2   10 of  10   androidx/recyclerview/widget/RecyclerView$LayoutManager$1
0481c9481fbbcdec   15 of  32   kotlinx/coroutines/flow/StartedWhileSubscribed$command$1
ff39060550b15612    4 of   7   androidx/work/impl/constraints/WorkConstraintsTrackerKt
a94ee697109cd0e5    3 of  14   androidx/arch/core/internal/SafeIterableMap$Entry
036bd6107f06a5dc    3 of   9   androidx/coordinatorlayout/widget/CoordinatorLayout$HierarchyChangeListener
8e4404f0ffe56af3    2 of  11   okio/Timeout$Companion
620c9e67227801b7    2 of   2   androidx/work/impl/WorkerWrapper$runWorker$1
8de84315a70fe655    6 of  12   com/looker/droidify/content/ProductPreferences$init$2
ec6c1263974c96eb    4 of   6   com/looker/droidify/ui/appList/AppListAdapter$ViewType
0c07c647f9a93c40    1 of   2   com/looker/droidify/compose/appList/AppListViewModel_HiltModules_KeyModule_Provide_LazyMapKey
649419471ded1f94    3 of   4   com/google/common/collect/ImmutableEntry
5074c50157c92d10    4 of   9   kotlin/collections/AbstractList$IteratorImpl
8ba889817e23c3a5   18 of  55   androidx/datastore/core/SingleProcessCoordinator
ac7d59318c0ed6f2    4 of  19   dagger/internal/LazyClassKeyMap
902aead51c71f93a    7 of   8   com/looker/droidify/data/PrivacyRepository$upsertRBLogs$2
d8813c9328ed034a    2 of  34   kotlinx/coroutines/AbstractTimeSourceKt
3eea38fdade1d443    1 of   2   androidx/datastore/core/DataStoreImpl$writeData$1
8a647d3f0190097d   54 of 332   androidx/datastore/preferences/protobuf/CodedInputStream$StreamDecoder
4daa04bf011847b5    5 of   5   com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer$TableInfo
b3780875fbda3f6d    4 of  15   com/google/common/collect/Hashing
b820c88a26a5f9b4  111 of 255   androidx/work/impl/WorkerWrapper
28676a3db5a9c84c   11 of  13   androidx/datastore/preferences/protobuf/WireFormat$JavaType
30d1757f3fca15db    1 of   2   androidx/appcompat/widget/Toolbar$2
af24cc449a96e637    8 of  14   com/looker/droidify/ui/tabsFragment/TabsFragment$onViewCreated$6$1$2
1d9e96cf913625a6    8 of  12   com/looker/droidify/service/SyncService$onStartCommand$settings$1
9b9fe7555a40a948    3 of   7   dagger/hilt/android/internal/managers/ActivityRetainedComponentManager$ActivityRetainedComponentViewModel
959d6dd144b1d33f    4 of  16   androidx/loader/app/LoaderManagerImpl$LoaderObserver
29b950a4264f9095    2 of   2   com/looker/droidify/service/DownloadService$Companion
f99504d45058e2d1    1 of   2   com/looker/droidify/ui/appDetail/AppDetailViewModel_HiltModules_BindsModule_Binds_LazyMapKey
c0fd3ad603b80659   28 of  36   com/google/android/material/theme/overlay/MaterialThemeOverlay
3d165ad47b5e0350   19 of  25   androidx/recyclerview/widget/OrientationHelper$2
3bc5381cd453d845    1 of  14   androidx/appcompat/widget/ActionMenuPresenter$PopupPresenterCallback
0ab24dd759329187    3 of  14   com/looker/droidify/network/NetworkResponse$Error$Http
